trip_id,arrival_time,departure_time,stop_id,stop_sequence
10324,23:00:30,23:01:00,61963,6
10324,23:08:30,23:09:00,61949,7
10324,23:13:00,23:14:00,61951,8
10324,23:48:00,,61884,9
10260,,04:45:00,13332,1
10260,04:51:30,04:52:00,13320,2
10260,04:57:00,04:58:00,13306,3
10260,05:02:30,05:03:00,13291,4
10260,05:07:00,05:08:00,13289,5
10260,05:11:30,05:12:00,13277,6
10260,05:14:30,05:15:00,13265,7
10260,05:18:00,05:19:00,13253,8
10260,05:22:30,05:23:00,13241,9
10260,05:26:00,05:27:00,13239,10
10260,05:32:00,05:33:00,13227,11
10260,05:36:00,05:37:00,13215,12
10260,05:39:30,05:40:00,13203,13
10260,05:44:00,05:50:00,13198,14
10260,05:55:00,05:55:30,13174,15
10260,05:59:30,06:00:00,13150,16
10260,06:03:00,06:04:00,13148,17
10260,06:06:30,06:07:00,13136,18
10260,06:10:30,06:11:00,13124,19
10260,06:14:00,06:14:30,13112,20
10260,06:17:30,06:18:00,12443,21
10260,06:23:00,06:25:00,12431,22
10260,06:29:30,06:30:00,12417,23
10260,06:32:30,06:33:00,12405,24
10260,06:40:00,06:41:00,12388,25
10260,07:03:00,07:04:00,30110,26
10260,07:14:00,,10017,27
10071,,15:21:00,10017,1
10071,16:01:00,16:02:00,50017,2
10071,16:37:00,16:38:00,50213,3
10071,17:09:00,17:14:00,50342,4
10071,17:43:00,17:45:00,70512,5
10071,17:59:00,18:00:00,70574,6
10071,18:35:00,18:37:00,70706,7
10071,18:46:00,18:47:00,70782,8
10071,18:55:00,18:56:00,70835,9
10071,19:12:00,,71059,10
10181,,07:31:00,10017,1
10181,07:40:00,07:41:00,80036,2
10181,07:52:00,07:53:00,80103,3
10181,07:59:00,08:00:00,80139,4
10181,08:05:00,08:06:00,80165,5
10181,08:10:00,08:11:00,80153,6
10181,08:13:30,08:14:00,80189,7
10181,08:22:00,08:23:00,80177,8
10181,08:28:00,08:29:00,80191,9
10181,08:34:00,08:35:00,80218,10
10181,08:40:30,08:41:00,80232,11
10181,08:48:00,09:03:00,80256,12
10181,09:08:00,09:09:00,80268,13
10181,09:12:00,09:13:00,80270,14
10181,09:18:00,09:19:00,80294,15
10181,09:25:00,09:26:00,80309,16
10181,09:29:00,09:37:00,80323,17
10181,09:49:00,09:50:00,80361,18
10181,09:57:00,09:58:00,80397,19
10181,10:03:00,10:04:00,80414,20
10181,10:11:00,10:12:00,80438,21
10181,10:16:00,10:20:00,80440,22
10181,10:32:00,,80505,23
10414,,15:15:00,32015,1
10414,15:19:30,15:20:00,47668,2
10414,15:24:00,15:25:00,31982,3
10414,15:28:30,15:29:00,31968,4
10414,15:34:00,15:35:00,31944,5
10414,15:39:30,15:40:00,44018,6
10414,15:46:00,15:47:00,44020,7
10414,15:49:30,15:50:00,43997,8
10414,15:52:30,15:53:00,44032,9
10414,15:57:00,,44044,10
10223,,07:53:00,50017,1
10223,07:59:00,08:00:00,30304,2
10223,08:05:00,08:06:00,30378,3
10223,08:16:00,08:17:00,33277,4
10223,08:22:00,08:23:00,33289,5
10223,08:27:00,08:39:00,33291,6
10223,08:43:30,08:44:00,33306,7
10223,08:49:00,08:49:30,33318,8
10223,08:54:30,08:55:00,33320,9
10223,08:59:00,09:00:00,33332,10
10223,09:03:30,09:04:00,33370,11
10223,09:07:30,09:08:00,33344,12
10223,09:13:30,09:14:00,33356,13
10223,09:19:00,,33368,14
10350,,04:41:00,52546,1
10350,04:45:30,04:46:00,52522,2
10350,04:50:30,04:51:00,52510,3
10350,04:54:30,04:55:00,52508,4
10350,05:01:30,05:02:00,52481,5
10350,05:07:00,05:08:00,52479,6
10350,05:14:30,05:15:00,52455,7
10350,05:18:30,05:19:00,52467,8
10350,05:22:30,05:23:00,52443,9
10350,05:26:30,05:27:00,52431,10
10350,05:36:30,05:37:00,52405,11
10350,05:42:30,05:43:00,52390,12
10350,05:47:30,05:48:00,52376,13
10350,05:54:00,05:55:00,52364,14
10350,06:00:30,06:01:00,52340,15
10350,06:06:00,06:07:00,52338,16
10350,06:11:30,06:12:00,52314,17
10350,06:16:00,06:17:00,52297,18
10350,06:22:30,06:23:00,52273,19
10350,06:30:00,06:31:00,52261,20
10350,06:37:00,06:38:00,52259,21
10350,06:51:00,,50342,22
10279,,11:58:00,81664,1
10279,12:06:00,12:13:00,81690,2
10279,12:18:00,12:18:30,82060,3
10279,12:20:30,12:21:00,81729,4
10279,12:24:30,12:25:00,81731,5
10279,12:28:30,12:29:00,81743,6
10279,12:33:00,12:33:30,81755,7
10279,12:36:30,12:37:00,81717,8
10279,12:39:30,12:40:00,81767,9
10279,12:44:00,12:45:00,81779,10
10279,12:49:30,12:50:00,81781,11
10279,12:56:00,12:57:00,81793,12
10279,13:01:30,13:02:00,82084,13
10279,13:04:00,13:04:30,81808,14
10279,13:09:00,13:09:30,81640,15
10279,13:13:30,13:14:00,81810,16
10279,13:20:00,13:21:00,81822,17
10279,13:33:00,,81846,18
10247,,13:15:00,50017,1
10247,13:20:00,13:21:00,51920,2
10247,13:26:00,13:27:00,51932,3
10247,13:33:00,13:34:00,51968,4
10247,13:39:30,13:40:00,51982,5
10247,13:43:00,13:43:30,52003,6
10247,13:48:00,13:48:30,52015,7
10247,13:53:00,13:53:30,52027,8
10247,13:57:00,13:58:00,52039,9
10247,14:02:30,14:03:00,52170,10
10247,14:07:00,14:08:00,52041,11
10247,14:12:30,14:13:00,52053,12
10247,14:17:00,14:18:00,52077,13
10247,14:23:30,14:24:00,52106,14
10247,14:30:00,14:43:00,52118,15
10247,14:49:00,14:50:00,52120,16
10247,14:55:30,14:56:00,52132,17
10247,14:59:30,15:00:00,52144,18
10247,15:03:30,15:04:00,52168,19
10247,15:06:00,,52156,20
10123,,22:30:00,10017,1
10123,22:40:30,22:41:00,70029,2
10123,22:48:30,22:49:00,69991,3
10123,22:51:00,,69989,4
10101,,01:10:00,10017,1
10101,01:20:30,01:21:00,70029,2
10101,01:31:00,,69989,3
10332,,05:03:00,61951,1
10332,05:11:30,05:12:00,61937,2
10332,05:20:30,05:21:00,61913,3
10332,05:27:30,05:28:00,61896,4
10332,05:33:00,05:34:00,61884,5
10332,05:37:30,05:38:00,61872,6
10332,05:42:30,05:43:00,61860,7
10332,05:47:30,05:48:00,61858,8
10332,05:52:30,05:53:00,61846,9
10332,06:00:00,06:01:00,61822,10
10332,06:06:30,06:07:00,61810,11
10332,06:12:30,06:13:00,61793,12
10332,06:18:30,06:19:00,61779,13
10332,06:25:00,06:34:00,61755,14
10332,06:56:00,,71059,15
10271,,05:22:00,81664,1
10271,05:30:00,05:37:00,81690,2
10271,05:42:00,05:42:30,82060,3
10271,05:45:30,05:46:00,81729,4
10271,05:49:30,05:50:00,81731,5
10271,05:53:00,05:53:30,81743,6
10271,05:57:30,05:58:00,81755,7
10271,06:01:00,06:01:30,81717,8
10271,06:04:00,06:04:30,81767,9
10271,06:08:00,06:08:30,81779,10
10271,06:13:00,06:13:30,81781,11
10271,06:19:00,06:27:00,81793,12
10271,06:32:00,06:33:00,82084,13
10271,06:35:00,06:36:00,81808,14
10271,06:41:00,06:42:00,81640,15
10271,06:46:00,06:47:00,81810,16
10271,06:53:00,06:54:00,81822,17
10271,07:06:00,,81846,18
10062,,14:13:00,50017,1
10062,14:22:00,14:23:00,30225,2
10062,14:32:00,14:33:00,30196,3
10062,14:37:30,14:38:00,30184,4
10062,14:43:00,14:49:00,30172,5
10062,14:59:00,15:00:00,30146,6
10062,15:06:00,15:07:00,30110,7
10062,15:17:00,,10017,8
10405,,12:53:00,32015,1
10405,12:59:00,13:00:00,32053,2
10405,13:02:00,13:02:30,32065,3
10405,13:05:30,13:06:00,32106,4
10405,13:08:30,13:09:00,32091,5
10405,13:12:00,13:18:00,32118,6
10405,13:21:30,13:22:00,32120,7
10405,13:30:30,13:31:00,32144,8
10405,13:37:30,13:38:00,32156,9
10405,13:41:00,13:41:30,32168,10
10405,13:45:00,,32182,11
10164,,14:58:00,13198,1
10164,15:04:00,15:05:00,13174,2
10164,15:10:00,15:11:00,13150,3
10164,15:14:00,15:15:00,13148,4
10164,15:18:30,15:19:00,13136,5
10164,15:22:00,15:22:30,13124,6
10164,15:25:30,15:26:00,13112,7
10164,15:29:00,15:30:00,12443,8
10164,15:35:00,15:36:00,12431,9
10164,15:40:30,15:41:00,12417,10
10164,15:43:30,15:44:00,12405,11
10164,15:51:00,15:52:00,12388,12
10164,16:14:00,16:15:00,30110,13
10164,16:25:00,,10017,14
10091,,10:41:00,10017,1
10091,10:55:00,11:03:00,10146,2
10091,11:14:30,11:15:00,10172,3
10091,11:23:00,11:24:00,10201,4
10091,11:34:00,11:35:00,10249,5
10091,11:49:00,11:51:00,10287,6
10091,12:04:00,12:05:00,10342,7
10091,12:11:00,12:19:00,10366,8
10091,12:26:00,12:27:00,10380,9
10091,12:33:00,12:34:00,10407,10
10091,12:57:00,,10445,11
10054,,16:54:00,50342,1
10054,17:18:00,17:19:00,50237,2
10054,17:27:00,17:28:00,50213,3
10054,17:39:00,17:40:00,50172,4
10054,18:11:00,18:19:00,50017,5
10054,18:27:00,18:28:00,30225,6
10054,18:37:00,18:38:00,30196,7
10054,18:42:00,18:42:30,30184,8
10054,18:47:00,18:48:00,30172,9
10054,18:58:00,19:04:00,30146,10
10054,19:11:00,19:12:00,30110,11
10054,19:22:00,,10017,12
10201,,08:43:00,50017,1
10201,08:49:00,08:50:00,30304,2
10201,09:00:00,09:01:00,32883,3
10201,09:06:00,09:07:00,32895,4
10201,09:11:00,09:12:00,32900,5
10201,09:16:30,09:17:00,32912,6
10201,09:21:30,09:22:00,32924,7
10201,09:32:00,09:34:00,32948,8
10201,09:38:00,09:38:30,32950,9
10201,09:45:00,09:47:00,32974,10
10201,09:52:00,09:52:30,32986,11
10201,09:57:00,09:57:30,32998,12
10201,10:01:30,10:02:00,33007,13
10201,10:08:00,10:08:30,33019,14
10201,10:12:30,10:13:00,13186,15
10201,10:22:00,10:23:00,33033,16
10201,10:26:00,10:27:00,13215,17
10201,10:29:30,10:30:00,13203,18
10201,10:34:00,,13198,19
10203,,03:37:00,13198,1
10203,03:39:30,03:40:00,13203,2
10203,03:42:00,03:43:00,13215,3
10203,03:46:00,03:47:00,13227,4
10203,03:53:00,03:54:00,13239,5
10203,03:56:30,03:57:00,13241,6
10203,04:01:00,04:02:00,13253,7
10203,04:05:00,04:05:30,13265,8
10203,04:08:00,04:08:30,13277,9
10203,04:12:00,04:13:00,13289,10
10203,04:16:30,04:17:00,13291,11
10203,04:22:00,04:23:00,13306,12
10203,04:27:30,04:28:00,13320,13
10203,04:35:00,,13332,14
10325,,06:14:00,61884,1
10325,06:18:30,06:19:00,61896,2
10325,06:26:30,06:27:00,61913,3
10325,06:35:30,06:36:00,61937,4
10325,06:44:00,06:45:00,61951,5
10325,06:48:30,06:49:00,61949,6
10325,06:57:30,06:58:00,61963,7
10325,07:04:30,07:05:00,61987,8
10325,07:09:30,07:10:00,61999,9
10325,07:16:30,07:17:00,62008,10
10325,07:22:30,07:23:00,62010,11
10325,07:32:00,,60490,12
10354,,08:34:00,52546,1
10354,08:38:30,08:39:00,52522,2
10354,08:43:30,08:44:00,52510,3
10354,08:48:30,08:49:00,52508,4
10354,08:55:30,08:56:00,52481,5
10354,09:01:00,09:08:00,52479,6
10354,09:13:30,09:14:00,52455,7
10354,09:17:30,09:18:00,52467,8
10354,09:21:30,09:22:00,52443,9
10354,09:25:30,09:26:00,52431,10
10354,09:35:30,09:36:00,52405,11
10354,09:41:30,09:42:00,52390,12
10354,09:46:30,09:47:00,52376,13
10354,09:53:00,09:54:00,52364,14
10354,09:58:30,09:59:00,52340,15
10354,10:04:00,10:05:00,52338,16
10354,10:09:30,10:10:00,52314,17
10354,10:14:00,10:15:00,52297,18
10354,10:20:30,10:21:00,52273,19
10354,10:26:00,10:27:00,52261,20
10354,10:33:00,10:34:00,52259,21
10354,10:47:00,,50342,22
10115,,13:10:00,10017,1
10115,13:20:30,13:21:00,70029,2
10115,13:28:30,13:29:00,69991,3
10115,13:31:00,,69989,4
10283,,15:38:00,81664,1
10283,15:46:00,15:47:00,81690,2
10283,15:51:30,15:52:00,82060,3
10283,15:54:30,15:55:00,81729,4
10283,15:58:30,15:59:00,81731,5
10283,16:02:00,16:02:30,81743,6
10283,16:06:30,16:07:00,81755,7
10283,16:10:00,16:10:30,81717,8
10283,16:13:00,16:13:30,81767,9
10283,16:17:00,16:18:00,81779,10
10283,16:22:30,16:23:00,81781,11
10283,16:29:00,16:30:00,81793,12
10283,16:34:00,16:34:30,82084,13
10283,16:36:30,16:37:00,81808,14
10283,16:41:30,16:42:00,81640,15
10283,16:46:00,16:46:30,81810,16
10283,16:52:30,16:53:00,81822,17
10283,17:05:00,,81846,18
10415,,16:05:00,44044,1
10415,16:07:30,16:08:00,44032,2
10415,16:14:00,16:15:00,44020,3
10415,16:20:30,16:21:00,44018,4
10415,16:25:00,16:26:00,31944,5
10415,16:29:30,16:30:00,31968,6
10415,16:34:00,16:35:00,31982,7
10415,16:39:30,16:40:00,47668,8
10415,16:44:00,,32015,9
10277,,10:28:00,81664,1
10277,10:36:00,10:43:00,81690,2
10277,10:48:00,10:48:30,82060,3
10277,10:51:00,10:51:30,81729,4
10277,10:55:00,10:55:30,81731,5
10277,10:58:30,10:59:00,81743,6
10277,11:03:00,11:03:30,81755,7
10277,11:06:30,11:07:00,81717,8
10277,11:09:30,11:10:00,81767,9
10277,11:13:30,11:14:00,81779,10
10277,11:18:30,11:19:00,81781,11
10277,11:25:00,11:26:00,81793,12
10277,11:30:30,11:31:00,82084,13
10277,11:33:00,11:33:30,81808,14
10277,11:38:00,11:38:30,81640,15
10277,11:42:30,11:43:00,81810,16
10277,11:49:00,11:50:00,81822,17
10277,12:02:00,,81846,18
10255,,19:41:00,50017,1
10255,19:45:00,19:46:00,51920,2
10255,19:51:00,19:52:00,51932,3
10255,19:58:00,19:59:00,51968,4
10255,20:04:30,20:05:00,51982,5
10255,20:08:00,20:08:30,52003,6
10255,20:13:00,20:13:30,52015,7
10255,20:18:00,20:18:30,52027,8
10255,20:22:00,20:23:00,52039,9
10255,20:27:30,20:28:00,52170,10
10255,20:32:00,20:33:00,52041,11
10255,20:37:30,20:38:00,52053,12
10255,20:42:00,20:43:00,52077,13
10255,20:48:30,20:49:00,52106,14
10255,20:55:00,20:56:00,52118,15
10255,21:02:00,21:03:00,52120,16
10255,21:08:30,21:09:00,52132,17
10255,21:12:30,21:13:00,52144,18
10255,21:16:00,21:16:30,52168,19
10255,21:18:00,,52156,20
10253,,18:47:00,50017,1
10253,18:51:00,18:52:00,51920,2
10253,18:56:00,18:57:00,51932,3
10253,19:02:00,19:03:00,51968,4
10253,19:08:30,19:09:00,51982,5
10253,19:12:00,19:12:30,52003,6
10253,19:17:00,19:17:30,52015,7
10253,19:22:00,19:22:30,52027,8
10253,19:26:00,19:27:00,52039,9
10253,19:31:30,19:32:00,52170,10
10253,19:36:00,19:37:00,52041,11
10253,19:41:30,19:42:00,52053,12
10253,19:46:00,19:47:00,52077,13
10253,19:52:30,19:53:00,52106,14
10253,19:59:00,20:00:00,52118,15
10253,20:06:00,20:07:00,52120,16
10253,20:12:30,20:13:00,52132,17
10253,20:16:30,20:17:00,52144,18
10253,20:20:30,20:21:00,52168,19
10253,20:23:00,,52156,20
10111,,10:30:00,10017,1
10111,10:40:30,10:41:00,70029,2
10111,10:48:30,10:49:00,69991,3
10111,10:51:00,,69989,4
10183,,17:58:00,10017,1
10183,18:07:00,18:08:00,80036,2
10183,18:19:00,18:20:00,80103,3
10183,18:25:00,18:26:00,80139,4
10183,18:31:00,18:32:00,80165,5
10183,18:35:00,18:36:00,80153,6
10183,18:38:30,18:39:00,80189,7
10183,18:47:00,18:48:00,80177,8
10183,18:53:00,18:54:00,80191,9
10183,18:59:00,19:00:00,80218,10
10183,19:06:00,19:07:00,80232,11
10183,19:14:00,19:21:00,80256,12
10183,19:25:30,19:26:00,80268,13
10183,19:29:00,19:30:00,80270,14
10183,19:35:30,19:36:00,80294,15
10183,19:42:00,19:43:00,80309,16
10183,19:46:00,19:47:00,80323,17
10183,19:58:00,19:59:00,80361,18
10183,20:05:30,20:06:00,80397,19
10183,20:10:30,20:11:00,80414,20
10183,20:17:30,20:18:00,80438,21
10183,20:34:00,,80505,22
10349,,05:25:00,50342,1
10349,05:35:00,05:48:00,52259,2
10349,05:54:00,05:55:00,52261,3
10349,06:02:30,06:03:00,52273,4
10349,06:09:00,06:18:00,52297,5
10349,06:21:30,06:22:00,52314,6
10349,06:26:00,06:27:00,52338,7
10349,06:31:30,06:32:00,52340,8
10349,06:37:00,06:38:00,52364,9
10349,06:44:30,06:45:00,52376,10
10349,06:49:30,06:50:00,52390,11
10349,06:55:30,06:56:00,52405,12
10349,07:05:30,07:06:00,52431,13
10349,07:09:30,07:10:00,52443,14
10349,07:13:30,07:14:00,52467,15
10349,07:17:30,07:18:00,52455,16
10349,07:25:00,07:26:00,52479,17
10349,07:30:30,07:31:00,52481,18
10349,07:37:30,07:38:00,52508,19
10349,07:41:30,07:42:00,52510,20
10349,07:46:30,07:47:00,52522,21
10349,07:54:00,,52546,22
10237,,17:58:00,50017,1
10237,18:04:00,18:05:00,30304,2
10237,18:12:00,18:13:00,30378,3
10237,18:22:30,18:23:00,33277,4
10237,18:27:00,18:27:30,33289,5
10237,18:32:00,18:33:00,33291,6
10237,18:37:30,18:38:00,33306,7
10237,18:43:00,18:43:30,33318,8
10237,18:48:30,18:49:00,33320,9
10237,18:53:30,18:54:00,33332,10
10237,18:57:30,18:58:00,33370,11
10237,19:01:30,19:02:00,33344,12
10237,19:07:30,19:08:00,33356,13
10237,19:14:00,,33368,14
10050,,06:12:00,50342,1
10050,06:36:00,06:37:00,50237,2
10050,06:45:00,06:46:00,50213,3
10050,06:57:00,06:58:00,50172,4
10050,07:28:00,07:31:00,50017,5
10050,07:36:00,07:48:00,30304,6
10050,07:55:00,07:56:00,30225,7
10050,08:04:00,08:05:00,30196,8
10050,08:09:00,08:10:00,30184,9
10050,08:15:00,08:16:00,30172,10
10050,08:25:00,08:26:00,30146,11
10050,08:33:00,08:34:00,30110,12
10050,08:45:00,,10017,13
10353,,09:38:00,50342,1
10353,09:49:00,09:50:00,52259,2
10353,09:56:00,09:57:00,52261,3
10353,10:03:30,10:04:00,52273,4
10353,10:10:00,10:16:00,52297,5
10353,10:19:30,10:20:00,52314,6
10353,10:24:00,10:25:00,52338,7
10353,10:29:30,10:30:00,52340,8
10353,10:34:00,10:35:00,52364,9
10353,10:41:30,10:42:00,52376,10
10353,10:46:30,10:47:00,52390,11
10353,10:52:30,10:53:00,52405,12
10353,11:02:30,11:03:00,52431,13
10353,11:06:30,11:07:00,52443,14
10353,11:10:30,11:11:00,52467,15
10353,11:14:30,11:15:00,52455,16
10353,11:21:00,11:22:00,52479,17
10353,11:26:30,11:27:00,52481,18
10353,11:33:30,11:34:00,52508,19
10353,11:37:30,11:38:00,52510,20
10353,11:42:30,11:43:00,52522,21
10353,11:50:00,,52546,22
10130,,02:39:00,69989,1
10130,02:47:00,02:51:00,70031,2
10130,03:12:00,,10017,3
10407,,18:56:00,32015,1
10407,19:02:00,19:03:00,32053,2
10407,19:05:00,19:05:30,32065,3
10407,19:08:30,19:09:00,32106,4
10407,19:11:30,19:12:00,32091,5
10407,19:15:00,19:21:00,32118,6
10407,19:24:30,19:25:00,32120,7
10407,19:33:30,19:34:00,32144,8
10407,19:40:00,19:40:30,32156,9
10407,19:43:30,19:44:00,32168,10
10407,19:48:00,,32182,11
10356,,10:51:00,52546,1
10356,10:55:30,10:56:00,52522,2
10356,11:00:30,11:01:00,52510,3
10356,11:04:30,11:05:00,52508,4
10356,11:11:30,11:12:00,52481,5
10356,11:17:00,11:23:00,52479,6
10356,11:29:30,11:30:00,52455,7
10356,11:33:30,11:34:00,52467,8
10356,11:37:30,11:38:00,52443,9
10356,11:41:30,11:42:00,52431,10
10356,11:51:30,11:52:00,52405,11
10356,11:57:30,11:58:00,52390,12
10356,12:02:30,12:03:00,52376,13
10356,12:09:00,12:10:00,52364,14
10356,12:15:30,12:16:00,52340,15
10356,12:21:00,12:22:00,52338,16
10356,12:26:30,12:27:00,52314,17
10356,12:31:00,12:32:00,52297,18
10356,12:37:30,12:38:00,52273,19
10356,12:45:00,12:46:00,52261,20
10356,12:52:00,12:53:00,52259,21
10356,13:06:00,,50342,22
10258,,17:46:00,52156,1
10258,17:47:30,17:48:00,52168,2
10258,17:51:30,17:52:00,52144,3
10258,17:55:00,17:55:30,52132,4
10258,18:01:00,18:02:00,52120,5
10258,18:06:00,18:07:00,52118,6
10258,18:11:30,18:12:00,52106,7
10258,18:16:00,18:17:00,52077,8
10258,18:20:30,18:21:00,52053,9
10258,18:26:00,18:27:00,52041,10
10258,18:30:30,18:31:00,52170,11
10258,18:35:30,18:36:00,52039,12
10258,18:39:00,18:39:30,52027,13
10258,18:43:00,18:43:30,52015,14
10258,18:47:30,18:48:00,52003,15
10258,18:51:00,18:51:30,51982,16
10258,18:57:00,19:06:00,51968,17
10258,19:11:00,19:12:00,51932,18
10258,19:15:00,19:16:00,51920,19
10258,19:20:00,,50017,20
10259,,21:52:00,50017,1
10259,21:56:00,21:57:00,51920,2
10259,22:02:00,22:03:00,51932,3
10259,22:09:00,22:10:00,51968,4
10259,22:15:30,22:16:00,51982,5
10259,22:19:00,22:19:30,52003,6
10259,22:24:00,22:24:30,52015,7
10259,22:29:00,22:29:30,52027,8
10259,22:33:00,22:34:00,52039,9
10259,22:38:30,22:39:00,52170,10
10259,22:43:00,22:44:00,52041,11
10259,22:48:30,22:49:00,52053,12
10259,22:53:00,22:54:00,52077,13
10259,22:59:30,23:00:00,52106,14
10259,23:06:00,23:07:00,52118,15
10259,23:13:00,23:14:00,52120,16
10259,23:19:30,23:20:00,52132,17
10259,23:23:30,23:24:00,52144,18
10259,23:27:00,23:27:30,52168,19
10259,23:29:00,,52156,20
10248,,06:34:00,52156,1
10248,06:36:00,06:36:30,52168,2
10248,06:39:30,06:40:00,52144,3
10248,06:43:00,06:43:30,52132,4
10248,06:49:00,06:50:00,52120,5
10248,06:54:00,07:03:00,52118,6
10248,07:07:30,07:08:00,52106,7
10248,07:12:00,07:13:00,52077,8
10248,07:16:30,07:17:00,52053,9
10248,07:22:00,07:25:00,52041,10
10248,07:27:30,07:28:00,52170,11
10248,07:32:30,07:33:00,52039,12
10248,07:36:00,07:36:30,52027,13
10248,07:40:00,07:40:30,52015,14
10248,07:44:30,07:45:00,52003,15
10248,07:47:00,07:47:30,51982,16
10248,07:53:00,08:03:00,51968,17
10248,08:08:00,08:09:00,51932,18
10248,08:15:00,08:16:00,51920,19
10248,08:22:00,,50017,20
10274,,05:47:00,81846,1
10274,05:59:00,05:59:30,81822,2
10274,06:04:30,06:05:00,81810,3
10274,06:09:00,06:09:30,81640,4
10274,06:14:00,06:14:30,81808,5
10274,06:16:30,06:17:00,82084,6
10274,06:21:00,06:22:00,81793,7
10274,06:28:00,06:28:30,81781,8
10274,06:33:00,06:35:00,81779,9
10274,06:38:30,06:39:00,81767,10
10274,06:41:30,06:42:00,81717,11
10274,06:45:00,06:47:00,81755,12
10274,06:51:00,06:53:00,81743,13
10274,06:56:00,06:56:30,81731,14
10274,07:00:30,07:01:00,81729,15
10274,07:03:00,07:03:30,82060,16
10274,07:08:00,07:09:00,81690,17
10274,07:17:00,,81664,18
10320,,19:31:00,60490,1
10320,19:38:30,19:39:00,62010,2
10320,19:43:30,19:44:00,62008,3
10320,19:50:30,19:51:00,61999,4
10320,19:54:30,19:55:00,61987,5
10320,20:01:30,20:02:00,61963,6
10320,20:10:30,20:11:00,61949,7
10320,20:15:00,20:16:00,61951,8
10320,20:24:30,20:25:00,61937,9
10320,20:33:30,20:34:00,61913,10
10320,20:40:30,20:41:00,61896,11
10320,20:46:00,,61884,12
10286,,15:50:00,81846,1
10286,16:02:00,16:02:30,81822,2
10286,16:07:30,16:08:00,81810,3
10286,16:12:00,16:12:30,81640,4
10286,16:17:00,16:17:30,81808,5
10286,16:19:30,16:20:00,82084,6
10286,16:25:00,16:32:00,81793,7
10286,16:38:00,16:38:30,81781,8
10286,16:43:00,16:44:00,81779,9
10286,16:47:30,16:48:00,81767,10
10286,16:50:30,16:51:00,81717,11
10286,16:54:00,16:54:30,81755,12
10286,16:58:30,16:59:00,81743,13
10286,17:02:00,17:02:30,81731,14
10286,17:06:30,17:07:00,81729,15
10286,17:09:00,17:09:30,82060,16
10286,17:14:00,17:21:00,81690,17
10286,17:29:00,,81664,18
10367,,20:24:00,50342,1
10367,20:34:00,20:35:00,52259,2
10367,20:42:00,20:43:00,52261,3
10367,20:50:30,20:51:00,52273,4
10367,20:58:00,20:59:00,52297,5
10367,21:04:30,21:05:00,52314,6
10367,21:11:00,21:12:00,52338,7
10367,21:19:30,21:20:00,52340,8
10367,21:26:00,21:27:00,52364,9
10367,21:33:30,21:34:00,52376,10
10367,21:38:30,21:39:00,52390,11
10367,21:44:30,21:45:00,52405,12
10367,21:54:30,21:55:00,52431,13
10367,21:58:30,21:59:00,52443,14
10367,22:02:30,22:03:00,52467,15
10367,22:06:30,22:07:00,52455,16
10367,22:13:00,22:14:00,52479,17
10367,22:18:30,22:19:00,52481,18
10367,22:25:30,22:26:00,52508,19
10367,22:30:30,22:31:00,52510,20
10367,22:35:30,22:36:00,52522,21
10367,22:43:00,,52546,22
10165,,16:51:00,10017,1
10165,17:01:00,17:02:00,30110,2
10165,17:35:00,17:36:00,12388,3
10165,17:43:30,17:44:00,12405,4
10165,17:48:30,17:49:00,12417,5
10165,17:55:00,17:57:00,12431,6
10165,18:01:00,18:01:30,12443,7
10165,18:05:30,18:06:00,13112,8
10165,18:10:30,18:11:00,13124,9
10165,18:14:30,18:15:00,13136,10
10165,18:18:00,18:19:00,13148,11
10165,18:23:00,18:23:30,13150,12
10165,18:28:30,18:29:00,13174,13
10165,18:36:00,18:51:00,13198,14
10165,18:53:30,18:54:00,13203,15
10165,18:56:00,18:57:00,13215,16
10165,19:00:00,19:01:00,13227,17
10165,19:07:00,19:08:00,13239,18
10165,19:10:30,19:11:00,13241,19
10165,19:15:00,19:16:00,13253,20
10165,19:19:00,19:19:30,13265,21
10165,19:22:00,19:22:30,13277,22
10165,19:26:00,19:27:00,13289,23
10165,19:30:30,19:31:00,13291,24
10165,19:36:00,19:37:00,13306,25
10165,19:41:30,19:42:00,13320,26
10165,19:49:00,,13332,27
10221,,06:00:00,50017,1
10221,06:06:00,06:07:00,30304,2
10221,06:13:00,06:14:00,30378,3
10221,06:23:30,06:24:00,33277,4
10221,06:28:30,06:29:00,33289,5
10221,06:34:00,06:45:00,33291,6
10221,06:49:30,06:50:00,33306,7
10221,06:55:00,06:55:30,33318,8
10221,07:00:30,07:01:00,33320,9
10221,07:05:00,07:06:00,33332,10
10221,07:09:30,07:10:00,33370,11
10221,07:13:30,07:14:00,33344,12
10221,07:18:30,07:19:00,33356,13
10221,07:25:00,,33368,14
10565,,20:03:00,32015,1
10565,20:08:00,20:09:00,32053,2
10565,20:13:00,20:13:30,32106,3
10565,20:16:30,20:17:00,32091,4
10565,20:20:00,20:26:00,32118,5
10565,20:30:00,20:30:30,32120,6
10565,20:39:30,20:40:00,32144,7
10565,20:46:30,20:47:00,32156,8
10565,20:50:30,20:51:00,32168,9
10565,20:55:00,,32182,10
10567,,21:11:00,32015,1
10567,21:17:00,21:18:00,32053,2
10567,21:22:00,21:22:30,32106,3
10567,21:25:30,21:26:00,32091,4
10567,21:29:00,21:35:00,32118,5
10567,21:39:00,21:39:30,32120,6
10567,21:48:30,21:49:00,32144,7
10567,21:55:30,21:56:00,32156,8
